Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
ST2 8LJ,Yes,53.031564,-2.135323,391022,348262,SJ910482,1/1/1980 12:00:00 AM,,149,161,58,"Stoke-On-Trent",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LL,Yes,53.031295,-2.134592,391071,348232,SJ910482,1/1/1980 12:00:00 AM,,153,23,12,"Stoke-On-Trent",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LN,Yes,53.03099,-2.134412,391083,348198,SJ910481,1/1/1980 12:00:00 AM,,155,32,15,"Stoke-On-Trent",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LP,Yes,53.030411,-2.137318,390888,348134,SJ908481,1/1/1980 12:00:00 AM,,142,73,25,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LQ,Yes,53.0312,-2.13158,391273,348221,SJ912482,1/1/1980 12:00:00 AM,,168,72,31,"Stoke-On-Trent",4.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LR,Yes,53.030104,-2.138048,390839,348100,SJ908480,1/1/1980 12:00:00 AM,,141,13,9,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LS,Yes,53.029556,-2.137897,390849,348039,SJ908480,1/1/1980 12:00:00 AM,,142,82,42,"Stoke-On-Trent",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LT,Yes,53.029205,-2.138626,390800,348000,SJ908479,1/1/1980 12:00:00 AM,,140,22,21,"Stoke-On-Trent",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LU,Yes,53.02703,-2.13841,390814,347758,SJ908477,1/1/1980 12:00:00 AM,,139,77,35,"Stoke-On-Trent",3.5,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LW,Yes,53.030262,-2.133992,391111,348117,SJ911481,1/1/1980 12:00:00 AM,,160,21,10,"Stoke-On-Trent",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LX,Yes,53.0265,-2.137976,390843,347699,SJ908476,1/1/1980 12:00:00 AM,,141,17,6,"Stoke-On-Trent",3.5,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8LZ,Yes,53.03652,-2.132191,391233,348813,SJ912488,1/1/1980 12:00:00 AM,,165,5,3,"Stoke-On-Trent",4.5,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NB,Yes,53.032357,-2.141425,390613,348351,SJ906483,1/1/1995 12:00:00 AM,,130,28,22,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NE,Yes,53.023659,-2.122105,391907,347381,SJ919473,1/1/1980 12:00:00 AM,,168,69,35,"Longton",3.9,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NF,Yes,53.027471,-2.121564,391944,347805,SJ919478,1/1/1980 12:00:00 AM,,178,14,6,"Longton",4.3,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NG,Yes,53.025277,-2.121168,391970,347561,SJ919475,1/1/1980 12:00:00 AM,,172,8,3,"Longton",4.1,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NH,Yes,53.024737,-2.122166,391903,347501,SJ919475,1/1/1980 12:00:00 AM,,170,6,4,"Longton",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NJ,Yes,53.02417,-2.122075,391909,347437,SJ919474,1/1/1980 12:00:00 AM,,169,3,2,"Longton",3.9,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NL,Yes,53.024701,-2.122614,391873,347497,SJ918474,1/1/1980 12:00:00 AM,,170,38,21,"Longton",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NN,Yes,53.023897,-2.149418,390075,347411,SJ900474,1/1/1980 12:00:00 AM,,121,16,10,"Stoke-On-Trent",2.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NP,Yes,53.027806,-2.135087,391037,347844,SJ910478,4/1/2017 12:00:00 AM,,119,,,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NQ,Yes,53.024926,-2.121749,391931,347522,SJ919475,1/1/1980 12:00:00 AM,,170,14,9,"Longton",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NR,Yes,53.025081,-2.144338,390416,347542,SJ904475,7/1/1983 12:00:00 AM,,131,10,8,"Stoke-On-Trent",3.1,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NS,Yes,53.027681,-2.134415,391082,347830,SJ910478,4/1/2018 12:00:00 AM,,135,,,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NT,Yes,53.028219,-2.135252,391026,347890,SJ910478,4/1/2017 12:00:00 AM,,119,,,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NU,Yes,53.026695,-2.132073,391239,347720,SJ912477,7/1/1990 12:00:00 AM,,156,3,1,"Stoke-On-Trent",3.9,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NW,Yes,53.031351,-2.132952,391181,348238,SJ911482,1/1/1980 12:00:00 AM,,162,12,10,"Stoke-On-Trent",4.1,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NX,Yes,53.027904,-2.136011,390975,347855,SJ909478,12/1/2017 12:00:00 AM,,119,,,"Stoke-On-Trent",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NY,Yes,53.031649,-2.139201,390762,348272,SJ907482,12/1/1996 12:00:00 AM,,135,29,14,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8NZ,Yes,53.031991,-2.139127,390767,348310,SJ907483,12/1/1996 12:00:00 AM,,135,44,35,"Stoke-On-Trent",3.9,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PA,Yes,53.027762,-2.134311,391089,347839,SJ910478,10/1/2017 12:00:00 AM,,130,,,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PB,Yes,53.027769,-2.144556,390402,347841,SJ904478,1/1/1980 12:00:00 AM,,130,33,19,"Stoke-On-Trent",3.3,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PD,Yes,53.027077,-2.143823,390451,347764,SJ904477,1/1/1980 12:00:00 AM,,130,23,13,"Stoke-On-Trent",3.3,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PE,Yes,53.027319,-2.145031,390370,347791,SJ903477,1/1/1980 12:00:00 AM,,131,34,22,"Stoke-On-Trent",3.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PF,Yes,53.027798,-2.133804,391123,347842,SJ911478,1/1/2018 12:00:00 AM,,130,,,"Stoke-On-Trent",3.8,"",""
