Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
DN10 4JB,Yes,53.422362,-0.83987,477193,392356,SK771923,1/1/1980 12:00:00 AM,,15,9,4,"Gainsborough Central",5.3,"Walkeringham",""
DN10 4JD,Yes,53.422585,-0.840556,477147,392380,SK771923,1/1/1980 12:00:00 AM,,16,17,7,"Gainsborough Central",5.3,"Walkeringham",""
DN10 4JE,Yes,53.424208,-0.839293,477228,392562,SK772925,1/1/1980 12:00:00 AM,,17,23,12,"Gainsborough Central",5.4,"Walkeringham",""
DN10 4JF,Yes,53.426001,-0.836568,477406,392764,SK774927,1/1/1980 12:00:00 AM,,19,23,8,"Gainsborough Central",5.3,"",""
DN10 4JG,Yes,53.42817,-0.834429,477544,393008,SK775930,1/1/1980 12:00:00 AM,,17,,,"Gainsborough Central",5.3,"",""
DN10 4JH,Yes,53.423205,-0.837801,477329,392452,SK773924,1/1/1980 12:00:00 AM,,13,39,19,"Gainsborough Central",5.2,"Walkeringham",""
DN10 4JJ,Yes,53.423235,-0.838146,477306,392455,SK773924,1/1/1980 12:00:00 AM,,15,7,4,"Gainsborough Central",5.2,"Walkeringham",""
DN10 4JL,Yes,53.423052,-0.834133,477573,392439,SK775924,1/1/1980 12:00:00 AM,,8,63,28,"Gainsborough Central",5.0,"Walkeringham",""
DN10 4JN,Yes,53.422552,-0.833485,477617,392384,SK776923,1/1/1980 12:00:00 AM,,8,31,11,"Gainsborough Central",4.9,"Walkeringham",""
DN10 4JP,Yes,53.424647,-0.819585,478537,392632,SK785926,1/1/1980 12:00:00 AM,,6,4,2,"Gainsborough Central",4.3,"",""
DN10 4JQ,Yes,53.422886,-0.840112,477176,392414,SK771924,1/1/1980 12:00:00 AM,,16,6,3,"Gainsborough Central",5.3,"Walkeringham",""
DN10 4JR,Yes,53.430382,-0.829601,477861,393259,SK778932,1/1/1980 12:00:00 AM,,10,5,2,"Gainsborough Central",5.2,"",""
DN10 4JS,Yes,53.431678,-0.831627,477724,393401,SK777934,1/1/1980 12:00:00 AM,,11,2,2,"Gainsborough Central",5.4,"",""
DN10 4JT,No,53.426232,-0.84589,476786,392780,SK767927,1/1/1995 12:00:00 AM,9/1/2000 12:00:00 AM,13,,,"Gainsborough Central",5.9,"Walkeringham",""
DN10 4JW,Yes,53.422692,-0.831329,477760,392402,SK777924,1/1/1980 12:00:00 AM,,8,2,1,"Gainsborough Central",4.8,"Walkeringham",""
DN10 4JZ,Yes,53.422511,-0.833937,477587,392379,SK775923,11/1/2006 12:00:00 AM,,8,6,3,"Gainsborough Central",5.0,"Walkeringham",""
DN10 4LB,Yes,53.423777,-0.845806,476796,392507,SK767925,1/1/1980 12:00:00 AM,,13,27,14,"Gainsborough Central",5.7,"Walkeringham",""
DN10 4LD,Yes,53.423946,-0.848122,476642,392523,SK766925,1/1/1980 12:00:00 AM,,13,44,6,"Gainsborough Central",5.9,"Walkeringham",""
DN10 4LF,Yes,53.4248,-0.847449,476685,392619,SK766926,1/1/1980 12:00:00 AM,,12,25,10,"Gainsborough Central",5.9,"Walkeringham",""
DN10 4LG,Yes,53.42461,-0.845468,476817,392600,SK768925,1/1/1980 12:00:00 AM,,12,45,21,"Gainsborough Central",5.7,"Walkeringham",""
DN10 4LH,Yes,53.425037,-0.845609,476807,392647,SK768926,1/1/1980 12:00:00 AM,,12,3,2,"Gainsborough Central",5.8,"Walkeringham",""
DN10 4LJ,Yes,53.424453,-0.845035,476846,392583,SK768925,1/1/1980 12:00:00 AM,,12,35,18,"Gainsborough Central",5.7,"Walkeringham",""
DN10 4LL,Yes,53.425309,-0.839715,477198,392684,SK771926,1/1/1980 12:00:00 AM,,17,3,2,"Gainsborough Central",5.4,"",""
DN10 4LN,Yes,53.426329,-0.846655,476735,392790,SK767927,1/1/1980 12:00:00 AM,,13,36,19,"Gainsborough Central",5.9,"Walkeringham",""
DN10 4LP,No,53.428179,-0.853017,476309,392989,SK763929,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,16,,,"Gainsborough Central",6.4,"Walkeringham",""
DN10 4LQ,Yes,53.424376,-0.846407,476755,392573,SK767925,1/1/1980 12:00:00 AM,,13,21,12,"Gainsborough Central",5.8,"Walkeringham",""
DN10 4LR,Yes,53.426413,-0.853501,476280,392792,SK762927,1/1/1980 12:00:00 AM,,15,48,18,"Gainsborough Central",6.3,"Walkeringham",""
DN10 4LS,Yes,53.42726,-0.855272,476161,392884,SK761928,1/1/1980 12:00:00 AM,,15,13,5,"Gainsborough Central",6.4,"Walkeringham",""
DN10 4LT,Yes,53.428174,-0.856223,476096,392985,SK760929,1/1/1980 12:00:00 AM,,15,8,4,"Gainsborough Central",6.6,"Walkeringham",""
DN10 4LU,Yes,53.428428,-0.856411,476083,393013,SK760930,1/1/1980 12:00:00 AM,,16,8,3,"Gainsborough Central",6.6,"Walkeringham",""
DN10 4LW,Yes,53.427669,-0.850412,476483,392935,SK764929,1/1/1980 12:00:00 AM,,15,95,46,"Gainsborough Central",6.2,"Walkeringham",""
DN10 4LX,Yes,53.430686,-0.863274,475623,393257,SK756932,1/1/1980 12:00:00 AM,,20,32,12,"Gainsborough Central",7.1,"",""
DN10 4LY,Yes,53.431648,-0.871485,475076,393355,SK750933,1/1/1980 12:00:00 AM,,8,5,2,"Gainsborough Central",7.6,"",""
DN10 4LZ,Yes,53.427238,-0.866467,475417,392870,SK754928,1/1/1980 12:00:00 AM,,13,13,5,"Gainsborough Central",7.1,"",""
DN10 4NA,Yes,53.42457,-0.877132,474713,392562,SK747925,1/1/1980 12:00:00 AM,,11,1,1,"Gainsborough Central",7.6,"",""
DN10 4NB,Yes,53.421642,-0.866633,475416,392247,SK754922,1/1/1980 12:00:00 AM,,19,3,2,"Gainsborough Central",6.9,"",""
DN10 4ND,Yes,53.419241,-0.87637,474773,391970,SK747919,1/1/1980 12:00:00 AM,,19,7,2,"Gainsborough Central",7.4,"",""
DN10 4NE,No,53.418873,-0.87638,474773,391929,SK747919,1/1/2008 12:00:00 AM,6/1/2008 12:00:00 AM,19,,,"Gainsborough Central",7.4,"",""
DN10 4NF,Yes,53.399991,-0.820552,478518,389888,SK785898,2/1/2010 12:00:00 AM,,10,11,4,"Gainsborough Central",3.4,"",""
DN10 4NG,Yes,53.401058,-0.828793,477968,389998,SK779899,4/1/2009 12:00:00 AM,,20,13,5,"Gainsborough Central",3.9,"Beckingham",""
DN10 4NL,Yes,53.400904,-0.826842,478098,389983,SK780899,1/1/1980 12:00:00 AM,,17,17,8,"Gainsborough Central",3.8,"Beckingham",""
DN10 4NN,Yes,53.399566,-0.827044,478087,389834,SK780898,1/1/1980 12:00:00 AM,,19,44,17,"Gainsborough Central",3.8,"Beckingham",""
DN10 4NP,Yes,53.400175,-0.828622,477981,389900,SK779898,9/1/1981 12:00:00 AM,,20,22,11,"Gainsborough Central",3.9,"Beckingham",""
