Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
CW1 1AW,No,53.08873,-2.431467,371200,354700,SJ712546,8/1/1993 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.1,"Crewe","Crewe"
CW1 1AX,No,53.093349,-2.426764,371518,355212,SJ715552,5/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1AY,No,53.08873,-2.431467,371200,354700,SJ712546,1/1/1991 12:00:00 AM,12/1/1994 12:00:00 AM,56,,,"Crewe",0.1,"Crewe","Crewe"
CW1 1AZ,No,53.089331,-2.431667,371187,354767,SJ711547,7/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",0.1,"Crewe","Crewe"
CW1 1BA,No,53.089771,-2.429536,371330,354815,SJ713548,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.2,"Crewe","Crewe"
CW1 1BB,No,53.088741,-2.428481,371400,354700,SJ713546,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,55,,,"Crewe",0.3,"Crewe","Crewe"
CW1 1BD,No,53.08606,-2.423975,371700,354400,SJ717543,1/1/1980 12:00:00 AM,12/1/1994 12:00:00 AM,56,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1BE,No,53.088923,-2.425168,371622,354719,SJ716547,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1BG,No,53.088158,-2.425444,371603,354634,SJ716546,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1BH,No,53.087727,-2.427918,371437,354587,SJ714545,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.4,"Crewe","Crewe"
CW1 1BJ,No,53.093349,-2.426764,371518,355212,SJ715552,9/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1BL,No,53.08786,-2.425993,371566,354601,SJ715546,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1BN,No,53.086179,-2.420796,371913,354412,SJ719544,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1BP,No,53.086869,-2.426491,371532,354491,SJ715544,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1BQ,No,53.088542,-2.426134,371557,354677,SJ715546,1/1/1992 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1BS,No,53.086055,-2.425468,371600,354400,SJ716543,7/1/1983 12:00:00 AM,12/1/1992 12:00:00 AM,56,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1BT,No,53.084296,-2.422091,371825,354203,SJ718542,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1BU,No,53.086065,-2.422482,371800,354400,SJ718543,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,56,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1BW,No,53.08606,-2.423975,371700,354400,SJ717543,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,56,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1BX,No,53.098873,-2.44038,370610,355832,SJ706558,8/1/1992 12:00:00 AM,12/1/1995 12:00:00 AM,59,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1BY,No,53.085156,-2.425459,371600,354300,SJ716542,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,57,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1BZ,No,53.087947,-2.424143,371690,354610,SJ716546,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1DA,No,53.066837,-2.511835,365800,352300,SJ658522,9/1/1981 12:00:00 AM,12/1/1992 12:00:00 AM,43,,,"Nantwich",0.6,"Nantwich",""
CW1 1DB,No,53.084617,-2.42523,371615,354240,SJ716542,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,58,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1DD,No,53.086235,-2.427918,371436,354421,SJ714544,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1DE,No,53.093349,-2.426764,371518,355212,SJ715552,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1DF,No,53.090544,-2.427005,371500,354900,SJ715548,2/1/1984 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",0.4,"Crewe","Crewe"
CW1 1DG,No,53.097299,-2.430821,371249,355653,SJ712556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1DH,No,53.095132,-2.431038,371233,355412,SJ712554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1DJ,No,53.089645,-2.426996,371500,354800,SJ715547,10/1/1984 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.4,"Crewe","Crewe"
CW1 1DL,No,53.08606,-2.423975,371700,354400,SJ717543,1/1/1980 12:00:00 AM,12/1/1994 12:00:00 AM,56,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1DN,No,53.090741,-2.432174,371154,354924,SJ711549,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.1,"Crewe","Crewe"
CW1 1DP,No,53.090605,-2.432441,371136,354909,SJ711549,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.1,"Crewe","Crewe"
CW1 1DQ,No,53.093918,-2.43116,371224,355277,SJ712552,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1DR,No,53.092087,-2.430246,371284,355073,SJ712550,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,51,,,"Crewe",0.3,"Crewe","Crewe"
CW1 1DS,No,53.090968,-2.428921,371372,354948,SJ713549,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",0.3,"Crewe","Crewe"
CW1 1DT,No,53.091326,-2.426953,371504,354987,SJ715549,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.4,"Crewe","Crewe"
CW1 1DU,No,53.092357,-2.422544,371800,355100,SJ717550,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1DW,No,53.090528,-2.431485,371200,354900,SJ712548,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.1,"Crewe","Crewe"
CW1 1DX,No,53.091454,-2.428881,371375,355002,SJ713550,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.3,"Crewe","Crewe"
CW1 1DY,No,53.09282,-2.426535,371533,355153,SJ715551,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1DZ,No,53.092701,-2.427146,371492,355140,SJ714551,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1EA,No,53.092305,-2.432219,371152,355098,SJ711550,7/1/1990 12:00:00 AM,12/1/1995 12:00:00 AM,51,,,"Crewe",0.3,"Crewe","Crewe"
CW1 1EB,No,53.092837,-2.429178,371356,355156,SJ713551,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,51,,,"Crewe",0.4,"Crewe","Crewe"
CW1 1ED,No,53.092345,-2.428591,371395,355101,SJ713551,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.4,"Crewe","Crewe"
CW1 1EE,No,53.095027,-2.430036,371300,355400,SJ713553,1/1/1992 12:00:00 AM,7/1/1995 12:00:00 AM,54,,,"Crewe",0.6,"",""
CW1 1EF,No,53.095321,-2.428292,371417,355432,SJ714554,2/1/1990 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1EG,No,53.095926,-2.430045,371300,355500,SJ713554,1/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1EH,No,53.097724,-2.430063,371300,355700,SJ713556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1EJ,No,53.097214,-2.429416,371343,355643,SJ713556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,58,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1EL,No,53.097724,-2.430063,371300,355700,SJ713556,3/1/1983 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1EN,No,53.09645,-2.429513,371336,355558,SJ713555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1EP,No,53.096327,-2.428496,371404,355544,SJ714555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1EQ,No,53.097548,-2.429016,371370,355680,SJ713556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1ER,No,53.096443,-2.42896,371373,355557,SJ713555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1ES,No,53.095966,-2.421549,371869,355501,SJ718555,4/1/1985 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1ET,No,53.095657,-2.427519,371469,355469,SJ714554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1EU,No,53.096392,-2.427974,371439,355551,SJ714555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1EW,No,53.096313,-2.42996,371306,355543,SJ713555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1EX,No,53.097247,-2.427818,371450,355646,SJ714556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1EY,No,53.097602,-2.426433,371543,355685,SJ715556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1EZ,No,53.096914,-2.422678,371794,355607,SJ717556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1FA,No,53.088131,-2.417918,372107,354628,SJ721546,6/1/1981 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1FB,No,53.088949,-2.415254,372286,354718,SJ722547,6/1/1981 12:00:00 AM,12/1/1995 12:00:00 AM,57,,,"Crewe",1.2,"Crewe","Crewe"
CW1 1FD,No,53.086964,-2.422491,371800,354500,SJ718544,1/1/1993 12:00:00 AM,12/1/1994 12:00:00 AM,56,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1FE,No,53.086964,-2.422491,371800,354500,SJ718544,1/1/1983 12:00:00 AM,12/1/1992 12:00:00 AM,56,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1FF,No,53.089072,-2.418629,372060,354733,SJ720547,7/1/1983 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1FG,No,53.087852,-2.425486,371600,354600,SJ715545,1/1/1993 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.5,"Crewe","Crewe"
CW1 1FH,No,53.094937,-2.425257,371620,355388,SJ716553,8/1/1993 12:00:00 AM,12/1/1995 12:00:00 AM,49,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1FJ,No,53.087836,-2.429965,371300,354600,SJ712545,1/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,56,,,"Crewe",0.3,"Crewe","Crewe"
CW1 1FL,No,53.086615,-2.42952,371329,354464,SJ713544,7/1/1983 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.4,"Crewe","Crewe"
CW1 1FN,No,53.095946,-2.416934,372178,355497,SJ721554,1/1/1993 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1FP,No,53.093349,-2.426764,371518,355212,SJ715552,9/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1FQ,No,53.087836,-2.429965,371300,354600,SJ712545,3/1/1988 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.3,"Crewe","Crewe"
CW1 1FR,No,53.101603,-2.418512,372076,356127,SJ720561,10/1/1987 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",1.6,"Crewe","Crewe"
CW1 1FS,No,53.104164,-2.423959,371713,356414,SJ717564,7/1/1990 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",1.7,"Crewe","Crewe"
CW1 1FT,No,53.103363,-2.424309,371689,356325,SJ716563,7/1/1990 12:00:00 AM,12/1/1995 12:00:00 AM,51,,,"Crewe",1.6,"Crewe","Crewe"
CW1 1FU,No,53.097444,-2.399431,373351,355657,SJ733556,1/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,62,,,"Crewe",2.4,"Haslington",""
CW1 1FW,No,53.101357,-2.419645,372000,356100,SJ720560,2/1/1990 12:00:00 AM,12/1/1992 12:00:00 AM,53,,,"Crewe",1.6,"Crewe","Crewe"
CW1 1FX,No,53.096546,-2.399168,373368,355557,SJ733555,1/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,62,,,"Crewe",2.4,"Haslington",""
CW1 1FY,No,53.096958,-2.39968,373334,355603,SJ733556,1/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,61,,,"Crewe",2.4,"Haslington",""
CW1 1FZ,No,53.097091,-2.397531,373478,355617,SJ734556,1/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,64,,,"Crewe",2.5,"Haslington",""
CW1 1GA,No,53.093349,-2.426764,371518,355212,SJ715552,3/1/1982 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1GB,No,53.097751,-2.422596,371800,355700,SJ718556,9/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1GD,No,53.09227,-2.446434,370200,355100,SJ702550,4/1/1985 12:00:00 AM,5/1/1994 12:00:00 AM,54,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1GE,No,53.102323,-2.400238,373300,356200,SJ732561,5/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,60,,,"Crewe",2.6,"Haslington",""
CW1 1GF,No,53.093349,-2.426764,371518,355212,SJ715552,7/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1GG,No,53.086935,-2.415339,372279,354494,SJ722544,5/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.2,"Crewe","Crewe"
CW1 1GH,No,53.082771,-2.423808,371709,354034,SJ717540,12/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,60,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1GJ,No,53.058365,-2.372973,375100,351300,SJ750512,4/1/1986 12:00:00 AM,12/1/1990 12:00:00 AM,78,,,"Crewe",5.3,"",""
CW1 1GL,No,53.090419,-2.416477,372205,354882,SJ722548,12/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1GN,No,53.097103,-2.417542,372138,355626,SJ721556,4/1/1985 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1GP,No,53.098237,-2.417165,372164,355752,SJ721557,4/1/1985 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.4,"Crewe","Crewe"
CW1 1GQ,No,53.089773,-2.389669,374000,354800,SJ740547,8/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,65,,,"Crewe",2.9,"",""
CW1 1GR,No,53.097658,-2.418324,372086,355688,SJ720556,4/1/1985 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1GS,No,53.096847,-2.424081,371700,355600,SJ717555,4/1/1986 12:00:00 AM,12/1/1986 12:00:00 AM,54,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1GT,No,53.095921,-2.431539,371200,355500,SJ711554,1/1/1993 12:00:00 AM,5/1/1994 12:00:00 AM,55,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1GU,No,53.095921,-2.431539,371200,355500,SJ711554,7/1/1986 12:00:00 AM,12/1/1990 12:00:00 AM,55,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1GW,No,53.096955,-2.416406,372214,355609,SJ722556,4/1/1985 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.4,"Crewe","Crewe"
CW1 1GX,No,53.093349,-2.426764,371518,355212,SJ715552,10/1/1987 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.6,"Crewe","Crewe"
CW1 1GY,No,53.091551,-2.431764,371182,355014,SJ711550,3/1/1988 12:00:00 AM,12/1/1995 12:00:00 AM,51,,,"Crewe",0.2,"Crewe","Crewe"
CW1 1HA,No,53.09787,-2.427003,371505,355715,SJ715557,7/1/1983 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1HB,No,53.095292,-2.428904,371376,355429,SJ713554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1HD,No,53.096497,-2.421389,371880,355560,SJ718555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1HE,No,53.09594,-2.42119,371893,355498,SJ718554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1HF,No,53.095927,-2.422399,371812,355497,SJ718554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1HG,No,53.096772,-2.424857,371648,355592,SJ716555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1HH,No,53.095417,-2.426531,371535,355442,SJ715554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1HJ,No,53.095037,-2.427363,371479,355400,SJ714553,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.7,"Crewe","Crewe"
CW1 1HL,No,53.095511,-2.425636,371595,355452,SJ715554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,52,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1HN,No,53.096084,-2.426149,371561,355516,SJ715555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",0.8,"Crewe","Crewe"
CW1 1HP,No,53.098025,-2.428961,371374,355733,SJ713557,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.0,"Crewe","Crewe"
CW1 1HQ,No,53.096494,-2.427034,371502,355562,SJ715555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1HR,No,53.09611,-2.42379,371719,355518,SJ717555,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1HS,No,53.095958,-2.421086,371900,355500,SJ718554,2/1/1990 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1HT,No,53.095712,-2.417111,372166,355471,SJ721554,1/1/1991 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1HU,No,53.097501,-2.419637,371998,355671,SJ719556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.2,"Crewe","Crewe"
CW1 1HW,No,53.095855,-2.424982,371639,355490,SJ716554,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,53,,,"Crewe",0.9,"Crewe","Crewe"
CW1 1HX,No,53.098764,-2.418171,372097,355811,SJ720558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.4,"Crewe","Crewe"
CW1 1HY,No,53.097952,-2.418984,372042,355721,SJ720557,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1HZ,No,53.099194,-2.418728,372060,355859,SJ720558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.4,"Crewe","Crewe"
CW1 1JA,No,53.09927,-2.419908,371981,355868,SJ719558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.4,"Crewe","Crewe"
CW1 1JB,No,53.099794,-2.419196,372029,355926,SJ720559,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.5,"Crewe","Crewe"
CW1 1JD,No,53.100115,-2.419901,371982,355962,SJ719559,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.5,"Crewe","Crewe"
CW1 1JE,No,53.098449,-2.420931,371912,355777,SJ719557,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1JF,No,53.099105,-2.420997,371908,355850,SJ719558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1JG,No,53.097538,-2.421878,371848,355676,SJ718556,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1JH,No,53.099196,-2.423103,371767,355861,SJ717558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1JJ,No,53.099895,-2.421184,371896,355938,SJ718559,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.4,"Crewe","Crewe"
CW1 1JL,No,53.099897,-2.423095,371768,355939,SJ717559,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1JN,No,53.099954,-2.424903,371647,355946,SJ716559,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,54,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1JP,No,53.098983,-2.424938,371644,355838,SJ716558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.2,"Crewe","Crewe"
CW1 1JQ,No,53.098957,-2.42213,371832,355834,SJ718558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.3,"Crewe","Crewe"
CW1 1JR,No,53.098995,-2.424072,371702,355839,SJ717558,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.2,"Crewe","Crewe"
CW1 1JS,No,53.097811,-2.423254,371756,355707,SJ717557,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Crewe",1.1,"Crewe","Crewe"
CW1 1JT,No,53.097816,-2.424479,371674,355708,SJ716557,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,55,,,"Crewe",1.1,"Crewe","Crewe"
