Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
WN8 9QG,Yes,53.531652,-2.742458,350884,404145,SD508041,1/1/1980 12:00:00 AM,,104,18,7,"Upholland",0.4,"Wigan","Skelmersdale"
WN8 9QH,Yes,53.528787,-2.765971,349322,403842,SD493038,1/1/1980 12:00:00 AM,,66,,,"Upholland",1.6,"Wigan","Skelmersdale"
WN8 9QJ,Yes,53.52517,-2.735345,351348,403418,SD513034,1/1/1980 12:00:00 AM,,117,20,6,"Upholland",0.5,"",""
WN8 9QL,Yes,53.52093,-2.745151,350693,402954,SD506029,1/1/1980 12:00:00 AM,,90,24,13,"Upholland",0.9,"",""
WN8 9QP,Yes,53.520797,-2.754817,350052,402945,SD500029,1/1/1980 12:00:00 AM,,76,47,18,"Upholland",1.2,"",""
WN8 9QQ,Yes,53.527663,-2.742237,350894,403701,SD508037,1/1/1980 12:00:00 AM,,92,78,37,"Upholland",0.1,"",""
WN8 9QR,Yes,53.519306,-2.757475,349874,402781,SD498027,1/1/1980 12:00:00 AM,,72,82,37,"Upholland",1.5,"",""
WN8 9QS,Yes,53.518697,-2.760073,349701,402716,SD497027,1/1/1980 12:00:00 AM,,70,107,44,"Upholland",1.6,"",""
WN8 9QT,Yes,53.518855,-2.757799,349852,402732,SD498027,12/1/1995 12:00:00 AM,,71,26,8,"Upholland",1.5,"",""
WN8 9QU,Yes,53.518053,-2.759519,349737,402644,SD497026,1/1/1992 12:00:00 AM,,70,40,15,"Upholland",1.7,"",""
WN8 9QW,No,53.538437,-2.759869,349738,404912,SD497049,7/1/1995 12:00:00 AM,5/1/2001 12:00:00 AM,84,,,"Upholland",1.7,"Wigan","Skelmersdale"
WN8 9QX,Yes,53.532232,-2.76991,349065,404228,SD490042,8/1/1993 12:00:00 AM,,65,,,"Upholland",1.9,"Wigan","Skelmersdale"
WN8 9QY,No,53.532233,-2.769911,349065,404228,SD490042,6/1/1997 12:00:00 AM,1/1/2001 12:00:00 AM,64,,,"Upholland",1.9,"Wigan","Skelmersdale"
WN8 9QZ,Yes,53.521765,-2.753944,350111,403053,SD501030,1/1/1992 12:00:00 AM,,80,28,10,"Upholland",1.1,"",""
WN8 9RA,Yes,53.527684,-2.751817,350259,403710,SD502037,7/1/2003 12:00:00 AM,,80,,,"Upholland",0.7,"Wigan","Skelmersdale"
WN8 9RB,Yes,53.527956,-2.749891,350387,403738,SD503037,6/1/1999 12:00:00 AM,,85,,,"Upholland",0.6,"Wigan","Skelmersdale"
WN8 9RD,Yes,53.530224,-2.741935,350917,403985,SD509039,1/1/2010 12:00:00 AM,,100,,,"Upholland",0.2,"Wigan","Skelmersdale"
WN8 9RN,Yes,53.526035,-2.759556,349744,403532,SD497035,11/1/2004 12:00:00 AM,,72,,,"Upholland",1.2,"Wigan","Skelmersdale"
WN8 9SA,Yes,53.545254,-2.789842,347760,405692,SD477056,1/1/1980 12:00:00 AM,,63,,,"Rainford",3.1,"Wigan","Skelmersdale"
WN8 9SB,No,53.545761,-2.787905,347889,405747,SD478057,1/1/1980 12:00:00 AM,8/1/2018 12:00:00 AM,63,,,"Rainford",3.2,"Wigan","Skelmersdale"
WN8 9SD,No,53.54567,-2.789442,347787,405738,SD477057,1/1/1980 12:00:00 AM,5/1/2001 12:00:00 AM,63,,,"Rainford",3.2,"Wigan","Skelmersdale"
WN8 9SF,No,53.541959,-2.79055,347709,405325,SD477053,4/1/1987 12:00:00 AM,5/1/2006 12:00:00 AM,70,,,"Rainford",2.8,"Wigan","Skelmersdale"
