Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
SW4 0QW,Yes,51.463154,-0.142967,529101,175433,TQ291754,1/1/1980 12:00:00 AM,,25,43,15,"Clapham Common",0.4,"Greater London","Lambeth"
SW4 0QX,Yes,51.464459,-0.145221,528941,175574,TQ289755,1/1/1980 12:00:00 AM,,22,85,34,"Clapham Common",0.6,"Greater London","Lambeth"
SW4 0QY,Yes,51.463557,-0.145139,528949,175474,TQ289754,1/1/1980 12:00:00 AM,,22,46,16,"Clapham Common",0.5,"Greater London","Lambeth"
SW4 0QZ,Yes,51.462432,-0.142234,529154,175354,TQ291753,1/1/1991 12:00:00 AM,,25,,,"Clapham Common",0.3,"Greater London","Lambeth"
SW4 0RD,No,51.461982,-0.144469,529000,175300,TQ290752,1/1/1983 12:00:00 AM,12/1/1984 12:00:00 AM,25,,,"Clapham Common",0.4,"Greater London","Lambeth"
SW4 0RE,No,51.462714,-0.143576,529060,175383,TQ290753,10/1/2012 12:00:00 AM,2/1/2013 12:00:00 AM,25,,,"Clapham Common",0.4,"Greater London","Lambeth"
SW4 0RF,Yes,51.462714,-0.143576,529060,175383,TQ290753,1/1/1980 12:00:00 AM,,25,21,12,"Clapham Common",0.4,"Greater London","Lambeth"
SW4 0RG,Yes,51.462579,-0.144114,529023,175367,TQ290753,1/1/1980 12:00:00 AM,,24,15,9,"Clapham Common",0.4,"Greater London","Lambeth"
SW4 0RH,Yes,51.462328,-0.144714,528982,175338,TQ289753,1/1/1980 12:00:00 AM,,25,24,15,"Clapham Common",0.4,"Greater London","Lambeth"
SW4 0RJ,Yes,51.462233,-0.144963,528965,175327,TQ289753,1/1/1980 12:00:00 AM,,25,30,23,"Clapham Common",0.5,"Greater London","Lambeth"
SW4 0RL,Yes,51.462258,-0.145368,528937,175329,TQ289753,1/1/1980 12:00:00 AM,,24,2,2,"Clapham Common",0.5,"Greater London","Lambeth"
SW4 0RN,Yes,51.462035,-0.146108,528886,175303,TQ288753,1/1/1980 12:00:00 AM,,25,,,"Clapham Common",0.5,"Greater London","Lambeth"
