Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
DN9 3GB,Yes,53.488517,-1.008227,465903,399547,SK659995,6/1/2000 12:00:00 AM,,11,,,"Kirk Sandall",9.4,"Finningley","Adwick le Street"
DN9 3GD,Yes,53.489534,-1.008339,465894,399660,SK658996,6/1/2000 12:00:00 AM,,11,,,"Kirk Sandall",9.3,"",""
DN9 3GE,Yes,53.487247,-1.007819,465932,399406,SK659994,6/1/2000 12:00:00 AM,,13,,,"Doncaster",9.5,"Finningley",""
DN9 3GF,Yes,53.485646,-1.012077,465652,399224,SK656992,6/1/2000 12:00:00 AM,,13,,,"Doncaster",9.4,"Finningley",""
DN9 3GG,Yes,53.486417,-1.014789,465471,399307,SK654993,12/1/2001 12:00:00 AM,,12,1,1,"Doncaster",9.2,"Finningley",""
DN9 3GH,No,53.48887,-1.00956,465814,399585,SK658995,6/1/2000 12:00:00 AM,3/1/2009 12:00:00 AM,11,,,"Kirk Sandall",9.4,"Finningley",""
DN9 3GJ,No,53.487892,-1.010849,465730,399475,SK657994,6/1/2000 12:00:00 AM,5/1/2013 12:00:00 AM,12,,,"Doncaster",9.3,"Finningley",""
DN9 3GL,Yes,53.485679,-0.98456,467478,399253,SK674992,3/1/2004 12:00:00 AM,,9,7,2,"Kirk Sandall",10.5,"Finningley",""
DN9 3GN,Yes,53.489002,-1.006,466050,399603,SK660996,7/1/2007 12:00:00 AM,,10,,,"Kirk Sandall",9.5,"Finningley",""
DN9 3GP,No,53.48255,-1.014906,465469,398877,SK654988,10/1/2008 12:00:00 AM,6/1/2014 12:00:00 AM,11,,,"Doncaster",9.4,"Finningley",""
DN9 3GQ,Yes,53.483766,-1.02032,465108,399007,SK651990,8/1/2017 12:00:00 AM,,9,,,"Doncaster",9.0,"",""
DN9 3GR,Yes,53.485224,-1.019443,465164,399170,SK651991,3/1/2014 12:00:00 AM,,8,,,"Doncaster",9.0,"",""
DN9 3GS,Yes,53.485231,-0.982611,467608,399205,SK676992,12/1/2015 12:00:00 AM,,8,,,"Kirk Sandall",10.6,"Finningley",""
DN9 3GT,Yes,53.490437,-1.019682,465140,399750,SK651997,11/1/2015 12:00:00 AM,,11,,,"Doncaster",8.7,"Finningley",""
DN9 3GU,No,53.495591,-0.989943,467105,400351,SE671003,4/1/2008 12:00:00 AM,5/1/2009 12:00:00 AM,8,,,"Kirk Sandall",9.4,"Blaxton",""
DN9 3GW,Yes,53.490933,-0.988293,467222,399834,SK672998,5/1/2016 12:00:00 AM,,6,,,"Kirk Sandall",9.9,"Finningley",""
DN9 3GX,Yes,53.491503,-0.988717,467193,399897,SK671998,5/1/2016 12:00:00 AM,,5,,,"Kirk Sandall",9.8,"Finningley",""
DN9 3GY,Yes,53.491533,-0.988068,467236,399901,SK672999,5/1/2016 12:00:00 AM,,11,,,"Kirk Sandall",9.8,"Finningley",""
DN9 3GZ,Yes,53.491541,-0.987977,467242,399902,SK672999,6/1/2017 12:00:00 AM,,6,,,"Kirk Sandall",9.8,"Finningley",""
DN9 3HA,Yes,53.490684,-1.022405,464959,399775,SK649997,1/1/1980 12:00:00 AM,,12,48,22,"Doncaster",8.5,"Finningley",""
DN9 3HB,Yes,53.491983,-1.021862,464993,399920,SK649999,1/1/1980 12:00:00 AM,,11,31,12,"Doncaster",8.5,"Finningley",""
DN9 3HD,Yes,53.492882,-1.020832,465060,400021,SE650000,1/1/1980 12:00:00 AM,,10,39,14,"Doncaster",8.5,"Finningley",""
DN9 3HE,Yes,53.491592,-1.020213,465103,399878,SK651998,1/1/1980 12:00:00 AM,,11,111,33,"Doncaster",8.6,"Finningley",""
DN9 3HF,Yes,53.492105,-1.021392,465024,399934,SK650999,1/1/1980 12:00:00 AM,,10,19,8,"Doncaster",8.5,"Finningley",""
DN9 3HG,Yes,53.491764,-1.023422,464890,399894,SK648998,1/1/1980 12:00:00 AM,,10,4,1,"Doncaster",8.4,"Finningley",""
DN9 3HH,Yes,53.498968,-1.018702,465192,400700,SE651006,1/1/1980 12:00:00 AM,,10,22,6,"Kirk Sandall",8.1,"Auckley",""
DN9 3HJ,Yes,53.500865,-1.018748,465186,400911,SE651009,1/1/1980 12:00:00 AM,,7,19,7,"Kirk Sandall",7.9,"Auckley",""
DN9 3HL,Yes,53.500248,-1.018039,465234,400843,SE652008,1/1/1980 12:00:00 AM,,8,14,8,"Kirk Sandall",8.0,"Auckley",""
DN9 3HN,Yes,53.500508,-1.017958,465239,400872,SE652008,1/1/1980 12:00:00 AM,,8,36,16,"Kirk Sandall",8.0,"Auckley",""
DN9 3HP,Yes,53.503226,-1.020548,465063,401172,SE650011,1/1/1980 12:00:00 AM,,8,9,6,"Kirk Sandall",7.6,"Auckley",""
DN9 3HQ,Yes,53.498247,-1.018417,465212,400620,SE652006,1/1/1980 12:00:00 AM,,9,2,2,"Kirk Sandall",8.2,"Auckley",""
DN9 3HR,Yes,53.503608,-1.019997,465099,401215,SE650012,1/1/1980 12:00:00 AM,,8,25,15,"Kirk Sandall",7.6,"Auckley",""
DN9 3HS,Yes,53.503699,-1.023402,464873,401222,SE648012,1/1/1980 12:00:00 AM,,8,44,17,"Kirk Sandall",7.5,"Auckley",""
DN9 3HT,Yes,53.504119,-1.023121,464891,401269,SE648012,1/1/1980 12:00:00 AM,,7,36,13,"Kirk Sandall",7.4,"Auckley",""
DN9 3HU,Yes,53.504161,-1.020542,465062,401276,SE650012,1/1/1980 12:00:00 AM,,8,33,18,"Kirk Sandall",7.5,"Auckley",""
DN9 3HW,Yes,53.502481,-1.020686,465055,401089,SE650010,1/1/1980 12:00:00 AM,,8,37,19,"Kirk Sandall",7.7,"Auckley",""
DN9 3HX,Yes,53.505572,-1.017222,465280,401436,SE652014,1/1/1980 12:00:00 AM,,8,87,38,"Kirk Sandall",7.5,"Auckley",""
DN9 3HY,Yes,53.503028,-1.018306,465212,401152,SE652011,1/1/1980 12:00:00 AM,,8,42,21,"Kirk Sandall",7.7,"Auckley",""
DN9 3HZ,Yes,53.503602,-1.019228,465150,401215,SE651012,1/1/1980 12:00:00 AM,,8,14,7,"Kirk Sandall",7.6,"Auckley",""
DN9 3JA,Yes,53.504125,-1.017331,465275,401275,SE652012,1/1/1980 12:00:00 AM,,9,42,20,"Kirk Sandall",7.6,"Auckley",""
DN9 3JB,Yes,53.504662,-1.017062,465292,401335,SE652013,1/1/1980 12:00:00 AM,,9,27,12,"Kirk Sandall",7.6,"Auckley",""
DN9 3JD,Yes,53.502804,-1.019488,465134,401126,SE651011,1/1/1980 12:00:00 AM,,7,13,8,"Kirk Sandall",7.7,"Auckley",""
DN9 3JE,Yes,53.502368,-1.020071,465096,401077,SE650010,1/1/1980 12:00:00 AM,,7,10,5,"Kirk Sandall",7.7,"Auckley",""
DN9 3JF,Yes,53.502069,-1.018645,465191,401045,SE651010,1/1/1980 12:00:00 AM,,7,18,7,"Kirk Sandall",7.8,"Auckley",""
DN9 3JG,Yes,53.501774,-1.016752,465317,401014,SE653010,1/1/1980 12:00:00 AM,,9,39,15,"Kirk Sandall",7.9,"Auckley",""
DN9 3JH,Yes,53.502743,-1.016534,465330,401122,SE653011,1/1/1980 12:00:00 AM,,9,46,20,"Kirk Sandall",7.8,"Auckley",""
DN9 3JJ,Yes,53.503531,-1.017164,465287,401209,SE652012,1/1/1980 12:00:00 AM,,10,60,25,"Kirk Sandall",7.7,"Auckley",""
DN9 3JL,Yes,53.50251,-1.015454,465402,401097,SE654010,1/1/1980 12:00:00 AM,,9,101,41,"Kirk Sandall",7.8,"Auckley",""
DN9 3JN,Yes,53.501102,-1.016934,465306,400939,SE653009,1/1/1980 12:00:00 AM,,9,24,11,"Kirk Sandall",7.9,"Auckley",""
DN9 3JP,Yes,53.500178,-1.017166,465292,400836,SE652008,1/1/1980 12:00:00 AM,,9,17,8,"Kirk Sandall",8.0,"Auckley",""
