Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
NE10 0AG,Yes,54.954762,-1.545019,429236,562330,NZ292623,1/1/2004 12:00:00 AM,,52,8,3,"Heworth",0.8,"Tyneside","Gateshead"
NE10 0AZ,Yes,54.953792,-1.559833,428288,562216,NZ282622,4/1/2005 12:00:00 AM,,39,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0BE,Yes,54.95347,-1.540724,429512,562188,NZ295621,7/1/2006 12:00:00 AM,,47,36,15,"Heworth",1.0,"Tyneside","Gateshead"
NE10 0BF,Yes,54.953864,-1.540361,429535,562232,NZ295622,5/1/2005 12:00:00 AM,,46,103,59,"Heworth",1.0,"Tyneside","Gateshead"
NE10 0BG,Yes,54.954203,-1.539638,429581,562270,NZ295622,1/1/2006 12:00:00 AM,,45,111,54,"Heworth",1.1,"Tyneside","Gateshead"
NE10 0HH,No,54.957242,-1.559607,428300,562600,NZ283625,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,29,,,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0HW,Yes,54.954406,-1.536404,429788,562294,NZ297622,7/1/1986 12:00:00 AM,,47,,,"Heworth",1.3,"Tyneside","Gateshead"
NE10 0JG,No,54.954606,-1.558871,428349,562307,NZ283623,12/1/1995 12:00:00 AM,6/1/1998 12:00:00 AM,38,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0JY,Yes,54.957039,-1.558064,428399,562578,NZ283625,1/1/1980 12:00:00 AM,,28,,,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0LB,No,54.954406,-1.536404,429788,562294,NZ297622,12/1/1999 12:00:00 AM,7/1/2004 12:00:00 AM,47,,,"Heworth",1.3,"Tyneside","Gateshead"
NE10 0LT,No,54.954203,-1.556611,428494,562263,NZ284622,1/1/1980 12:00:00 AM,7/1/2008 12:00:00 AM,42,,,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0PA,Yes,54.950401,-1.55459,428626,561840,NZ286618,1/1/1980 12:00:00 AM,,53,5,2,"Heworth",0.1,"Tyneside","Gateshead"
NE10 0PB,Yes,54.948517,-1.554754,428617,561631,NZ286616,1/1/1980 12:00:00 AM,,57,48,18,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0PD,Yes,54.946916,-1.551961,428797,561454,NZ287614,1/1/1980 12:00:00 AM,,61,56,25,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0PT,Yes,54.947625,-1.55186,428803,561533,NZ288615,1/1/1980 12:00:00 AM,,59,,,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0QD,Yes,54.953311,-1.544362,429279,562169,NZ292621,1/1/1980 12:00:00 AM,,52,15,8,"Heworth",0.8,"Tyneside","Gateshead"
NE10 0QE,No,54.954477,-1.538495,429654,562301,NZ296623,1/1/1980 12:00:00 AM,2/1/2018 12:00:00 AM,45,,,"Heworth",1.1,"Tyneside","Gateshead"
NE10 0QG,No,54.951799,-1.545615,429200,562000,NZ291619,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,52,,,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0QJ,Yes,54.953499,-1.546048,429171,562189,NZ291621,1/1/1980 12:00:00 AM,,55,13,6,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0QL,Yes,54.954024,-1.547042,429107,562247,NZ291622,1/1/1980 12:00:00 AM,,56,125,64,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0QN,Yes,54.95436,-1.545539,429203,562285,NZ292622,1/1/1980 12:00:00 AM,,55,36,18,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0QP,Yes,54.954907,-1.547719,429063,562345,NZ290623,1/1/1980 12:00:00 AM,,50,73,35,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0QQ,Yes,54.954552,-1.546536,429139,562306,NZ291623,1/1/1980 12:00:00 AM,,54,98,46,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0QR,Yes,54.953693,-1.545172,429227,562211,NZ292622,1/1/1980 12:00:00 AM,,54,12,7,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0QS,Yes,54.954178,-1.545057,429234,562265,NZ292622,1/1/1980 12:00:00 AM,,54,32,16,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0QT,Yes,54.95391,-1.545419,429211,562235,NZ292622,1/1/1980 12:00:00 AM,,55,39,25,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0QU,Yes,54.953797,-1.544046,429299,562223,NZ292622,1/1/1980 12:00:00 AM,,53,6,4,"Heworth",0.8,"Tyneside","Gateshead"
NE10 0QY,Yes,54.95557,-1.544807,429249,562420,NZ292624,1/1/1980 12:00:00 AM,,46,61,28,"Heworth",0.8,"Tyneside","Gateshead"
NE10 0QZ,Yes,54.954462,-1.544086,429296,562297,NZ292622,1/1/1980 12:00:00 AM,,53,29,18,"Heworth",0.8,"Tyneside","Gateshead"
NE10 0RA,Yes,54.956323,-1.546704,429127,562503,NZ291625,1/1/1980 12:00:00 AM,,41,68,36,"Heworth",0.8,"Tyneside","Gateshead"
NE10 0RB,Yes,54.955601,-1.543511,429332,562424,NZ293624,1/1/1980 12:00:00 AM,,46,129,64,"Heworth",0.9,"Tyneside","Gateshead"
NE10 0RD,Yes,54.95453,-1.543179,429354,562305,NZ293623,1/1/1980 12:00:00 AM,,51,93,34,"Heworth",0.9,"Tyneside","Gateshead"
NE10 0RE,Yes,54.955686,-1.544478,429270,562433,NZ292624,1/1/1980 12:00:00 AM,,45,94,40,"Heworth",0.9,"Tyneside","Gateshead"
NE10 0RF,No,54.955695,-1.544493,429269,562434,NZ292624,7/1/2015 12:00:00 AM,4/1/2017 12:00:00 AM,45,,,"Heworth",0.9,"Tyneside","Gateshead"
NE10 0RH,Yes,54.954088,-1.542544,429395,562256,NZ293622,1/1/1980 12:00:00 AM,,51,25,13,"Heworth",0.9,"Tyneside","Gateshead"
NE10 0RJ,No,54.952665,-1.541795,429444,562098,NZ294620,1/1/1980 12:00:00 AM,6/1/2011 12:00:00 AM,49,,,"Heworth",0.9,"Tyneside","Gateshead"
NE10 0RL,Yes,54.954828,-1.541099,429487,562339,NZ294623,1/1/1980 12:00:00 AM,,47,59,23,"Heworth",1.0,"Tyneside","Gateshead"
NE10 0RN,Yes,54.955852,-1.540916,429498,562453,NZ294624,1/1/1980 12:00:00 AM,,43,47,20,"Heworth",1.1,"Tyneside","Gateshead"
NE10 0RP,Yes,54.956092,-1.542599,429390,562479,NZ293624,1/1/1980 12:00:00 AM,,42,38,19,"Heworth",1.0,"Tyneside","Gateshead"
NE10 0RQ,Yes,54.955701,-1.541339,429471,562436,NZ294624,1/1/1980 12:00:00 AM,,45,69,29,"Heworth",1.0,"Tyneside","Gateshead"
NE10 0RR,Yes,54.954718,-1.540366,429534,562327,NZ295623,1/1/1980 12:00:00 AM,,45,74,34,"Heworth",1.0,"Tyneside","Gateshead"
NE10 0RS,Yes,54.956831,-1.538453,429655,562563,NZ296625,1/1/1980 12:00:00 AM,,42,17,8,"Heworth",1.2,"Tyneside","Gateshead"
NE10 0RT,Yes,54.955885,-1.537761,429700,562458,NZ297624,1/1/1980 12:00:00 AM,,43,28,12,"Heworth",1.2,"Tyneside","Gateshead"
NE10 0RU,Yes,54.956165,-1.538242,429669,562489,NZ296624,1/1/1980 12:00:00 AM,,42,24,11,"Heworth",1.2,"Tyneside","Gateshead"
NE10 0RX,Yes,54.956963,-1.537608,429709,562578,NZ297625,1/1/1980 12:00:00 AM,,43,55,28,"Heworth",1.3,"Tyneside","Gateshead"
NE10 0SA,No,54.952703,-1.547166,429100,562100,NZ291620,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,56,,,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0SG,Yes,54.956494,-1.532585,430031,562528,NZ300625,1/1/1980 12:00:00 AM,,47,3,3,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0SH,Yes,54.955863,-1.534482,429910,562457,NZ299624,1/1/1980 12:00:00 AM,,43,10,3,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0SJ,Yes,54.956222,-1.534384,429916,562497,NZ299624,1/1/1980 12:00:00 AM,,43,19,8,"Heworth",1.5,"Tyneside","Gateshead"
NE10 0SL,Yes,54.956578,-1.533427,429977,562537,NZ299625,1/1/1980 12:00:00 AM,,45,18,6,"Heworth",1.5,"Tyneside","Gateshead"
NE10 0SN,Yes,54.956766,-1.533222,429990,562558,NZ299625,1/1/1980 12:00:00 AM,,45,4,1,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0SP,Yes,54.960786,-1.53633,429788,563004,NZ297630,1/1/1980 12:00:00 AM,,21,5,3,"Heworth",1.6,"",""
NE10 0SQ,Yes,54.960127,-1.540367,429530,562929,NZ295629,5/1/2011 12:00:00 AM,,10,,,"Heworth",1.4,"",""
NE10 0SR,Yes,54.957968,-1.537347,429725,562690,NZ297626,1/1/1980 12:00:00 AM,,41,1,1,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0SS,Yes,54.956148,-1.533698,429960,562489,NZ299624,1/1/1980 12:00:00 AM,,45,33,18,"Heworth",1.5,"Tyneside","Gateshead"
NE10 0ST,Yes,54.955735,-1.533703,429960,562443,NZ299624,1/1/1980 12:00:00 AM,,45,66,27,"Heworth",1.5,"Tyneside","Gateshead"
NE10 0SU,Yes,54.955285,-1.533536,429971,562393,NZ299623,1/1/1980 12:00:00 AM,,46,19,15,"Heworth",1.5,"Tyneside","Gateshead"
NE10 0SW,Yes,54.956903,-1.536172,429801,562572,NZ298625,1/1/1980 12:00:00 AM,,43,29,14,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0SX,Yes,54.954572,-1.532826,430017,562314,NZ300623,1/1/1980 12:00:00 AM,,47,76,58,"Heworth",1.5,"Tyneside","Gateshead"
NE10 0SY,Yes,54.956098,-1.532371,430045,562484,NZ300624,1/1/1980 12:00:00 AM,,48,12,6,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0SZ,Yes,54.957052,-1.535202,429863,562589,NZ298625,1/1/1980 12:00:00 AM,,43,15,8,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0TA,Yes,54.956311,-1.531775,430083,562508,NZ300625,1/1/1980 12:00:00 AM,,49,76,31,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0TB,Yes,54.957224,-1.53303,430002,562609,NZ300626,1/1/1980 12:00:00 AM,,45,66,28,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0TD,Yes,54.957801,-1.53371,429958,562673,NZ299626,1/1/1980 12:00:00 AM,,44,71,40,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0TE,Yes,54.958631,-1.534403,429913,562765,NZ299627,1/1/1980 12:00:00 AM,,44,52,20,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0TF,Yes,54.956834,-1.534408,429914,562565,NZ299625,1/1/1980 12:00:00 AM,,43,25,12,"Heworth",1.5,"Tyneside","Gateshead"
NE10 0TG,Yes,54.956288,-1.535195,429864,562504,NZ298625,1/1/1980 12:00:00 AM,,42,10,6,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0TH,Yes,54.958789,-1.533589,429965,562783,NZ299627,1/1/1980 12:00:00 AM,,44,19,7,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0TJ,Yes,54.96033,-1.532291,430047,562955,NZ300629,1/1/1980 12:00:00 AM,,46,188,81,"Heworth",1.8,"Tyneside","Gateshead"
NE10 0TL,Yes,54.95953,-1.534455,429909,562865,NZ299628,1/1/1980 12:00:00 AM,,42,70,36,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0TN,Yes,54.959456,-1.534066,429934,562857,NZ299628,1/1/1980 12:00:00 AM,,43,10,5,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0TP,Yes,54.959941,-1.533841,429948,562911,NZ299629,1/1/1980 12:00:00 AM,,43,15,7,"Heworth",1.7,"Tyneside","Gateshead"
NE10 0TQ,Yes,54.959214,-1.531726,430084,562831,NZ300628,1/1/1980 12:00:00 AM,,47,57,29,"Heworth",1.8,"Tyneside","Gateshead"
NE10 0TR,Yes,54.960746,-1.532989,430002,563001,NZ300630,1/1/1980 12:00:00 AM,,44,44,18,"Heworth",1.8,"Tyneside","Gateshead"
NE10 0TS,Yes,54.960108,-1.532949,430005,562930,NZ300629,1/1/1980 12:00:00 AM,,45,20,10,"Heworth",1.7,"Tyneside","Gateshead"
NE10 0TT,Yes,54.957761,-1.537365,429724,562667,NZ297626,1/1/1980 12:00:00 AM,,42,41,24,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0TU,No,54.958145,-1.538953,429622,562709,NZ296627,6/1/1981 12:00:00 AM,10/1/2000 12:00:00 AM,38,,,"Heworth",1.3,"Tyneside","Gateshead"
NE10 0TW,Yes,54.955961,-1.53662,429773,562467,NZ297624,1/1/1980 12:00:00 AM,,43,14,6,"Heworth",1.3,"Tyneside","Gateshead"
NE10 0TX,Yes,54.959033,-1.538521,429649,562808,NZ296628,11/1/2002 12:00:00 AM,,32,,,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0TY,Yes,54.959849,-1.538572,429645,562899,NZ296628,5/1/2018 12:00:00 AM,,17,6,2,"Heworth",1.4,"",""
NE10 0TZ,Yes,54.956626,-1.536488,429781,562541,NZ297625,1/1/1980 12:00:00 AM,,42,39,15,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0UA,Yes,54.959952,-1.539492,429586,562910,NZ295629,1/1/1980 12:00:00 AM,,14,5,2,"Heworth",1.4,"",""
NE10 0UB,Yes,54.958352,-1.538998,429619,562732,NZ296627,1/1/1980 12:00:00 AM,,37,34,11,"Heworth",1.3,"Tyneside","Gateshead"
NE10 0UD,Yes,54.957887,-1.539628,429579,562680,NZ295626,1/1/1980 12:00:00 AM,,39,34,16,"Heworth",1.2,"Tyneside","Gateshead"
NE10 0UE,Yes,54.957653,-1.539661,429577,562654,NZ295626,1/1/1980 12:00:00 AM,,40,63,32,"Heworth",1.2,"Tyneside","Gateshead"
NE10 0UF,Yes,54.957884,-1.536614,429772,562681,NZ297626,8/1/1992 12:00:00 AM,,43,1,1,"Heworth",1.4,"Tyneside","Gateshead"
NE10 0UH,Yes,54.957434,-1.538805,429632,562630,NZ296626,1/1/1980 12:00:00 AM,,40,24,15,"Heworth",1.3,"Tyneside","Gateshead"
NE10 0UJ,Yes,54.957212,-1.539401,429594,562605,NZ295626,1/1/1980 12:00:00 AM,,40,30,14,"Heworth",1.2,"Tyneside","Gateshead"
NE10 0UL,No,54.958059,-1.537736,429700,562700,NZ297626,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,40,,,"Heworth",1.4,"",""
NE10 0UN,Yes,54.957777,-1.532443,430039,562671,NZ300626,1/1/1980 12:00:00 AM,,46,3,1,"Heworth",1.6,"Tyneside","Gateshead"
NE10 0UP,Yes,54.951922,-1.542662,429389,562015,NZ293620,4/1/2008 12:00:00 AM,,52,,,"Heworth",0.8,"Tyneside","Gateshead"
NE10 0UQ,No,54.959868,-1.540839,429500,562900,NZ294628,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,12,,,"Heworth",1.3,"",""
NE10 0UR,Yes,54.959416,-1.542825,429373,562849,NZ293628,6/1/1997 12:00:00 AM,,15,1,1,"Heworth",1.2,"",""
NE10 0UT,No,54.951106,-1.552789,428741,561920,NZ287619,5/1/2005 12:00:00 AM,3/1/2016 12:00:00 AM,53,,,"Heworth",0.2,"Tyneside","Gateshead"
NE10 0UU,No,54.952683,-1.55146,428825,562096,NZ288620,1/1/1980 12:00:00 AM,12/1/1997 12:00:00 AM,56,,,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0UW,Yes,54.951959,-1.545191,429227,562018,NZ292620,10/1/1985 12:00:00 AM,,52,,,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0UX,Yes,54.951787,-1.552157,428781,561996,NZ287619,1/1/1980 12:00:00 AM,,53,,,"Heworth",0.2,"Tyneside","Gateshead"
NE10 0UY,Yes,54.952476,-1.551415,428828,562073,NZ288620,1/1/1980 12:00:00 AM,,56,37,14,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0UZ,Yes,54.95372,-1.542782,429380,562215,NZ293622,8/1/1993 12:00:00 AM,,50,85,47,"Heworth",0.9,"Tyneside","Gateshead"
NE10 0WA,No,54.954606,-1.558871,428349,562307,NZ283623,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,38,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0WB,No,54.954606,-1.558871,428349,562307,NZ283623,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,38,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0WD,No,54.954606,-1.558871,428349,562307,NZ283623,6/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,38,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0WF,No,54.954203,-1.556611,428494,562263,NZ284622,6/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,42,,,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0WG,No,54.954606,-1.558871,428349,562307,NZ283623,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,38,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0WH,No,54.954203,-1.556611,428494,562263,NZ284622,6/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,42,,,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0WJ,No,54.954203,-1.556611,428494,562263,NZ284622,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,42,,,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0WL,No,54.954203,-1.556611,428494,562263,NZ284622,6/1/2000 12:00:00 AM,6/1/2001 12:00:00 AM,42,,,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0WP,No,54.954203,-1.556611,428494,562263,NZ284622,4/1/2005 12:00:00 AM,10/1/2005 12:00:00 AM,42,,,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0XA,Yes,54.949487,-1.547545,429078,561742,NZ290617,1/1/1980 12:00:00 AM,,56,34,17,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0XB,Yes,54.95039,-1.546317,429156,561843,NZ291618,1/1/1980 12:00:00 AM,,53,118,62,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0XD,Yes,54.949443,-1.545345,429219,561738,NZ292617,1/1/1980 12:00:00 AM,,55,66,31,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0XE,Yes,54.949826,-1.546683,429133,561780,NZ291617,1/1/1980 12:00:00 AM,,54,55,25,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0XH,Yes,54.949984,-1.545729,429194,561798,NZ291617,1/1/1980 12:00:00 AM,,54,31,17,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0XJ,Yes,54.950626,-1.544394,429279,561870,NZ292618,1/1/1980 12:00:00 AM,,53,50,22,"Heworth",0.7,"Tyneside","Gateshead"
NE10 0XL,Yes,54.950777,-1.54864,429007,561885,NZ290618,1/1/1980 12:00:00 AM,,55,37,16,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0XN,Yes,54.95129,-1.548946,428987,561942,NZ289619,1/1/1980 12:00:00 AM,,56,49,22,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0XP,Yes,54.951768,-1.549456,428954,561995,NZ289619,1/1/1980 12:00:00 AM,,56,47,21,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0XQ,Yes,54.951667,-1.551159,428845,561983,NZ288619,1/1/1980 12:00:00 AM,,53,2,1,"Heworth",0.3,"Tyneside","Gateshead"
NE10 0XR,Yes,54.952994,-1.55041,428892,562131,NZ288621,1/1/1980 12:00:00 AM,,58,23,10,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0XS,Yes,54.953153,-1.549643,428941,562149,NZ289621,1/1/1980 12:00:00 AM,,59,36,17,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0XT,Yes,54.953329,-1.548861,428991,562169,NZ289621,1/1/1980 12:00:00 AM,,59,53,29,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0XU,Yes,54.954134,-1.547821,429057,562259,NZ290622,1/1/1980 12:00:00 AM,,56,6,5,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0XX,Yes,54.953579,-1.548171,429035,562197,NZ290621,1/1/1980 12:00:00 AM,,59,82,45,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0XY,Yes,54.953595,-1.547671,429067,562199,NZ290621,1/1/1980 12:00:00 AM,,58,66,35,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0YA,Yes,54.953295,-1.546738,429127,562166,NZ291621,1/1/1980 12:00:00 AM,,56,21,10,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0YB,Yes,54.953064,-1.547583,429073,562140,NZ290621,1/1/1980 12:00:00 AM,,57,27,13,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0YD,Yes,54.952941,-1.548412,429020,562126,NZ290621,1/1/1980 12:00:00 AM,,58,25,14,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0YE,Yes,54.952863,-1.549163,428972,562117,NZ289621,1/1/1980 12:00:00 AM,,59,11,6,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0YG,No,54.956652,-1.555413,428569,562536,NZ285625,12/1/2001 12:00:00 AM,10/1/2003 12:00:00 AM,29,,,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0YH,Yes,54.952714,-1.550039,428916,562100,NZ289620,1/1/1980 12:00:00 AM,,58,18,13,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0YJ,Yes,54.953998,-1.552242,428774,562242,NZ287622,1/1/1980 12:00:00 AM,,46,28,11,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0YL,Yes,54.955076,-1.549778,428931,562363,NZ289623,1/1/1980 12:00:00 AM,,42,88,46,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0YN,Yes,54.954762,-1.549953,428920,562328,NZ289623,1/1/1980 12:00:00 AM,,45,128,57,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0YP,Yes,54.955535,-1.549867,428925,562414,NZ289624,1/1/1980 12:00:00 AM,,40,78,38,"Heworth",0.6,"Tyneside","Gateshead"
NE10 0YQ,Yes,54.95649,-1.555415,428569,562518,NZ285625,1/1/1980 12:00:00 AM,,30,111,40,"Heworth",0.5,"Tyneside","Gateshead"
NE10 0YR,Yes,54.953579,-1.550841,428864,562196,NZ288621,4/1/1986 12:00:00 AM,,55,36,18,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0YS,No,54.955366,-1.55766,428426,562392,NZ284623,1/1/1980 12:00:00 AM,5/1/2015 12:00:00 AM,36,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0YT,No,54.954606,-1.558887,428348,562307,NZ283623,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,38,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 0YU,No,54.954606,-1.558887,428348,562307,NZ283623,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,38,,,"Heworth",0.4,"Tyneside","Gateshead"
NE10 8AA,Yes,54.948002,-1.523191,430639,561587,NZ306615,1/1/1980 12:00:00 AM,,54,15,6,"Heworth",2.1,"Tyneside","Gateshead"
NE10 8AB,Yes,54.947516,-1.523228,430637,561533,NZ306615,1/1/1980 12:00:00 AM,,55,11,4,"Heworth",2.1,"Tyneside","Gateshead"
NE10 8AD,Yes,54.948234,-1.522814,430663,561613,NZ306616,1/1/1980 12:00:00 AM,,53,87,36,"Heworth",2.1,"Tyneside","Gateshead"
NE10 8AE,Yes,54.947434,-1.522777,430666,561524,NZ306615,1/1/1980 12:00:00 AM,,55,20,12,"Heworth",2.2,"Tyneside","Gateshead"
NE10 8AF,Yes,54.945593,-1.532399,430051,561315,NZ300613,1/1/1980 12:00:00 AM,,63,46,19,"Heworth",1.6,"Tyneside","Gateshead"
NE10 8AG,Yes,54.947076,-1.53257,430039,561480,NZ300614,3/1/2011 12:00:00 AM,,64,,,"Heworth",1.6,"Tyneside","Gateshead"
NE10 8AH,Yes,54.947058,-1.520798,430793,561483,NZ307614,1/1/1980 12:00:00 AM,,52,68,29,"Heworth",2.3,"Tyneside","Gateshead"
NE10 8AJ,Yes,54.949304,-1.522926,430655,561732,NZ306617,1/1/1980 12:00:00 AM,,52,33,24,"Heworth",2.1,"Tyneside","Gateshead"
NE10 8AL,Yes,54.949287,-1.521069,430774,561731,NZ307617,1/1/1980 12:00:00 AM,,51,15,4,"Heworth",2.2,"Tyneside","Gateshead"
NE10 8AN,Yes,54.947753,-1.521711,430734,561560,NZ307615,1/1/1980 12:00:00 AM,,52,78,40,"Heworth",2.2,"Tyneside","Gateshead"
NE10 8AP,Yes,54.947668,-1.520729,430797,561551,NZ307615,1/1/1980 12:00:00 AM,,52,23,12,"Heworth",2.3,"Tyneside","Gateshead"
NE10 8AQ,Yes,54.946665,-1.519351,430886,561440,NZ308614,1/1/1980 12:00:00 AM,,52,21,9,"Heworth",2.4,"Tyneside","Gateshead"
NE10 8AR,Yes,54.947229,-1.523154,430642,561501,NZ306615,1/1/1980 12:00:00 AM,,55,10,4,"Heworth",2.1,"Tyneside","Gateshead"
NE10 8AS,Yes,54.94724,-1.523716,430606,561502,NZ306615,1/1/1980 12:00:00 AM,,55,4,1,"Heworth",2.1,"Tyneside","Gateshead"
NE10 8AT,Yes,54.947302,-1.528133,430323,561507,NZ303615,1/1/1980 12:00:00 AM,,60,3,2,"Heworth",1.8,"Tyneside","Gateshead"
NE10 8AU,Yes,54.946183,-1.52268,430673,561385,NZ306613,1/1/1980 12:00:00 AM,,66,7,3,"Heworth",2.2,"Tyneside","Gateshead"
NE10 8AW,Yes,54.940309,-1.546587,429146,560721,NZ291607,4/1/2014 12:00:00 AM,,75,,,"Heworth",1.4,"Tyneside","Gateshead"
NE10 8AX,Yes,54.947935,-1.524644,430546,561579,NZ305615,1/1/1980 12:00:00 AM,,55,50,39,"Heworth",2.0,"Tyneside","Gateshead"
NE10 8AY,Yes,54.947946,-1.527423,430368,561579,NZ303615,1/1/1980 12:00:00 AM,,58,95,42,"Heworth",1.9,"Tyneside","Gateshead"
NE10 8AZ,Yes,54.948445,-1.526262,430442,561635,NZ304616,10/1/1984 12:00:00 AM,,56,100,54,"Heworth",1.9,"Tyneside","Gateshead"
NE10 8BA,Yes,54.942402,-1.532062,430075,560960,NZ300609,1/1/1980 12:00:00 AM,,63,,,"Heworth",1.8,"Tyneside","Gateshead"
NE10 8BB,Yes,54.950737,-1.526547,430422,561890,NZ304618,1/1/1980 12:00:00 AM,,53,5,2,"Heworth",1.9,"Tyneside","Gateshead"
NE10 8BD,Yes,54.947879,-1.528595,430293,561571,NZ302615,1/1/1980 12:00:00 AM,,59,44,23,"Heworth",1.8,"Tyneside","Gateshead"
NE10 8BE,Yes,54.949391,-1.529295,430247,561739,NZ302617,1/1/1980 12:00:00 AM,,58,93,35,"Heworth",1.7,"Tyneside","Gateshead"
NE10 8BF,Yes,54.951628,-1.540823,429507,561983,NZ295619,5/1/2015 12:00:00 AM,,53,,,"Heworth",1.0,"Tyneside","Gateshead"
NE10 8BG,Yes,54.945911,-1.533254,429996,561350,NZ299613,1/1/1980 12:00:00 AM,,65,17,11,"Heworth",1.6,"Tyneside","Gateshead"
NE10 8BH,Yes,54.947273,-1.529976,430205,561503,NZ302615,1/1/1980 12:00:00 AM,,60,32,12,"Heworth",1.7,"Tyneside","Gateshead"
