Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
S25 4JF,Yes,53.358432,-1.227453,451514,384895,SK515848,6/1/1997 12:00:00 AM,,110,36,12,"Kiveton Park",2.5,"Dinnington (Rotherham)",""
S25 4JJ,Yes,53.366055,-1.235746,450953,385737,SK509857,6/1/1997 12:00:00 AM,,97,,,"Kiveton Park",3.3,"Dinnington (Rotherham)",""
S25 4JL,Yes,53.369361,-1.235702,450952,386105,SK509861,6/1/1997 12:00:00 AM,,101,,,"Kiveton Park",3.6,"Dinnington (Rotherham)",""
S25 4JN,No,53.364154,-1.233886,451079,385527,SK510855,6/1/1997 12:00:00 AM,8/1/2015 12:00:00 AM,99,,,"Kiveton Park",3.1,"Dinnington (Rotherham)",""
S25 4JP,Yes,53.358824,-1.210392,452649,384951,SK526849,6/1/1997 12:00:00 AM,,120,62,30,"Kiveton Park",3.1,"Dinnington (Rotherham)",""
S25 4JQ,Yes,53.358,-1.210948,452613,384859,SK526848,6/1/1997 12:00:00 AM,,123,41,20,"Kiveton Park",3.0,"Dinnington (Rotherham)",""
S25 4JR,Yes,53.358781,-1.210768,452624,384946,SK526849,6/1/1997 12:00:00 AM,,121,30,20,"Kiveton Park",3.1,"Dinnington (Rotherham)",""
S25 4JS,Yes,53.358086,-1.208993,452743,384870,SK527848,6/1/1997 12:00:00 AM,,120,71,31,"Kiveton Park",3.1,"Dinnington (Rotherham)",""
S25 4JT,Yes,53.353454,-1.209875,452690,384354,SK526843,6/1/1997 12:00:00 AM,,118,95,41,"Kiveton Park",2.7,"Dinnington (Rotherham)",""
S25 4JU,Yes,53.359271,-1.20867,452763,385002,SK527850,6/1/1997 12:00:00 AM,,117,85,34,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4JW,Yes,53.360163,-1.20909,452734,385101,SK527851,6/1/1997 12:00:00 AM,,118,21,9,"Kiveton Park",3.3,"Dinnington (Rotherham)",""
S25 4JX,Yes,53.360341,-1.208816,452752,385121,SK527851,6/1/1997 12:00:00 AM,,117,22,10,"Kiveton Park",3.3,"Dinnington (Rotherham)",""
S25 4JY,Yes,53.360244,-1.210441,452644,385109,SK526851,6/1/1997 12:00:00 AM,,118,53,22,"Kiveton Park",3.3,"Dinnington (Rotherham)",""
S25 4JZ,Yes,53.357651,-1.226325,451590,384809,SK515848,6/1/1997 12:00:00 AM,,114,34,16,"Kiveton Park",2.5,"Dinnington (Rotherham)",""
S25 4NF,No,53.367695,-1.236528,450899,385919,SK508859,6/1/1997 12:00:00 AM,10/1/2009 12:00:00 AM,100,,,"Kiveton Park",3.4,"Dinnington (Rotherham)",""
S25 4NZ,Yes,53.364413,-1.235054,451001,385555,SK510855,6/1/1997 12:00:00 AM,,98,,,"Kiveton Park",3.1,"Dinnington (Rotherham)",""
S25 4WH,No,53.365451,-1.235591,450964,385670,SK509856,3/1/2013 12:00:00 AM,2/1/2015 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4WX,No,53.365451,-1.235591,450964,385670,SK509856,11/1/2003 12:00:00 AM,2/1/2006 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4WZ,No,53.365451,-1.235591,450964,385670,SK509856,12/1/2002 12:00:00 AM,2/1/2011 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4XP,No,53.365451,-1.235591,450964,385670,SK509856,12/1/2001 12:00:00 AM,11/1/2006 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4XQ,No,53.365451,-1.235591,450964,385670,SK509856,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4XR,No,53.365451,-1.235591,450964,385670,SK509856,7/1/2006 12:00:00 AM,4/1/2008 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4XS,No,53.365451,-1.235591,450964,385670,SK509856,6/1/2000 12:00:00 AM,6/1/2008 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4XW,No,53.357606,-1.216544,452241,384811,SK522848,12/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,132,,,"Kiveton Park",2.8,"Dinnington (Rotherham)",""
S25 4XX,No,53.357606,-1.216544,452241,384811,SK522848,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,132,,,"Kiveton Park",2.8,"Dinnington (Rotherham)",""
S25 4XZ,No,53.365451,-1.235591,450964,385670,SK509856,12/1/1998 12:00:00 AM,6/1/2008 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 4ZT,No,53.365451,-1.235591,450964,385670,SK509856,8/1/2003 12:00:00 AM,9/1/2007 12:00:00 AM,98,,,"Kiveton Park",3.2,"Dinnington (Rotherham)",""
S25 5AA,Yes,53.347248,-1.228631,451449,383650,SK514836,6/1/1997 12:00:00 AM,,117,18,9,"Kiveton Park",1.4,"Dinnington (Rotherham)",""
S25 5AB,Yes,53.347694,-1.218424,452128,383707,SK521837,1/1/2016 12:00:00 AM,,112,,,"Kiveton Park",1.9,"Dinnington (Rotherham)",""
S25 5AD,Yes,53.350546,-1.22429,451734,384020,SK517840,6/1/1997 12:00:00 AM,,97,20,10,"Kiveton Park",1.9,"Dinnington (Rotherham)",""
S25 5AE,Yes,53.344608,-1.228634,451452,383356,SK514833,2/1/2018 12:00:00 AM,,120,,,"Kiveton Park",1.1,"Dinnington (Rotherham)",""
S25 5AG,Yes,53.349089,-1.224106,451748,383858,SK517838,6/1/1997 12:00:00 AM,,102,7,3,"Kiveton Park",1.7,"Dinnington (Rotherham)",""
S25 5AL,Yes,53.346122,-1.228246,451476,383525,SK514835,6/1/1997 12:00:00 AM,,121,99,42,"Kiveton Park",1.3,"Dinnington (Rotherham)",""
S25 5AY,Yes,53.347511,-1.224736,451708,383682,SK517836,6/1/1997 12:00:00 AM,,113,72,31,"Kiveton Park",1.6,"Dinnington (Rotherham)",""
S25 5BA,Yes,53.345544,-1.226379,451601,383462,SK516834,6/1/1997 12:00:00 AM,,124,43,18,"Kiveton Park",1.3,"Dinnington (Rotherham)",""
S25 5BB,Yes,53.347953,-1.21947,452058,383735,SK520837,6/1/1997 12:00:00 AM,,111,8,3,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
S25 5BG,Yes,53.351996,-1.227479,451520,384179,SK515841,6/1/1997 12:00:00 AM,,96,71,31,"Kiveton Park",1.9,"Dinnington (Rotherham)",""
S25 5BH,Yes,53.35193,-1.225632,451643,384173,SK516841,2/1/2006 12:00:00 AM,,96,4,1,"Kiveton Park",1.9,"Dinnington (Rotherham)",""
S25 5BP,Yes,53.34593,-1.227694,451513,383504,SK515835,6/1/1997 12:00:00 AM,,122,18,8,"Kiveton Park",1.3,"Dinnington (Rotherham)",""
S25 5BZ,Yes,53.346484,-1.225746,451642,383567,SK516835,6/1/1997 12:00:00 AM,,122,26,10,"Kiveton Park",1.4,"Dinnington (Rotherham)",""
S25 5DH,Yes,53.348286,-1.220996,451956,383771,SK519837,6/1/2009 12:00:00 AM,,109,12,5,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
