Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
M10 7RH,No,53.498291,-2.223064,385300,400200,SD853001,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,55,,,"Manchester Victoria",1.8,"Greater Manchester","Manchester"
M10 7RN,No,53.497893,-2.224042,385235,400156,SD852001,1/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,52,,,"Manchester Victoria",1.7,"Greater Manchester","Manchester"
M10 7RP,No,53.498285,-2.226079,385100,400200,SD851001,9/1/1991 12:00:00 AM,5/1/1994 12:00:00 AM,47,,,"Manchester Victoria",1.6,"Greater Manchester","Manchester"
M10 7RQ,No,53.497386,-2.226074,385100,400100,SD851000,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,42,,,"Manchester Victoria",1.6,"Greater Manchester","Manchester"
M10 7RT,No,53.494684,-2.229075,384900,399800,SJ848997,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,40,,,"Manchester Victoria",1.2,"Greater Manchester","Manchester"
M10 7RU,No,53.496485,-2.227577,385000,400000,SJ850999,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,35,,,"Manchester Victoria",1.4,"Greater Manchester","Manchester"
M10 7RZ,No,53.493599,-2.227923,384976,399679,SJ849996,1/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,44,,,"Manchester Victoria",1.2,"Greater Manchester","Manchester"
M10 7SG,No,53.499371,-2.222241,385355,400320,SD853003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,56,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 7SP,No,53.498582,-2.221151,385427,400232,SD854002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,58,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 7SQ,No,53.498958,-2.221741,385388,400274,SD853002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,58,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
