Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
E1 0LH,Yes,51.512281,-0.047193,535608,181069,TQ356810,1/1/1980 12:00:00 AM,,13,185,65,"Limehouse",0.5,"Greater London","Tower Hamlets"
E1 0LJ,Yes,51.512688,-0.045748,535707,181117,TQ357811,6/1/1981 12:00:00 AM,,16,203,61,"Limehouse",0.4,"Greater London","Tower Hamlets"
E1 0LL,Yes,51.512069,-0.047476,535589,181045,TQ355810,1/1/1980 12:00:00 AM,,13,,,"Limehouse",0.5,"Greater London","Tower Hamlets"
E1 0LN,Yes,51.511609,-0.047238,535607,180994,TQ356809,1/1/1980 12:00:00 AM,,14,138,35,"Limehouse",0.5,"Greater London","Tower Hamlets"
E1 0LP,Yes,51.512592,-0.048073,535546,181102,TQ355811,1/1/1980 12:00:00 AM,,13,125,40,"Limehouse",0.6,"Greater London","Tower Hamlets"
E1 0LQ,Yes,51.513257,-0.048592,535508,181175,TQ355811,1/1/1980 12:00:00 AM,,13,94,28,"Limehouse",0.6,"Greater London","Tower Hamlets"
E1 0LR,Yes,51.513565,-0.049775,535425,181207,TQ354812,1/1/1983 12:00:00 AM,,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0LS,Yes,51.513595,-0.050552,535371,181209,TQ353812,12/1/1997 12:00:00 AM,,12,,,"Shadwell",0.5,"Greater London","Tower Hamlets"
E1 0LT,Yes,51.511893,-0.046071,535687,181028,TQ356810,12/1/1999 12:00:00 AM,,14,65,15,"Limehouse",0.4,"Greater London","Tower Hamlets"
E1 0LW,Yes,51.51156,-0.048189,535541,180987,TQ355809,1/1/1980 12:00:00 AM,,14,187,54,"Limehouse",0.6,"Greater London","Tower Hamlets"
E1 0QX,No,51.513284,-0.049153,535469,181177,TQ354811,8/1/1992 12:00:00 AM,6/1/2000 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0SJ,No,51.513532,-0.051578,535300,181200,TQ353812,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,12,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 0SL,No,51.513532,-0.051578,535300,181200,TQ353812,3/1/1982 12:00:00 AM,12/1/1982 12:00:00 AM,12,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 0SN,No,51.513284,-0.049153,535469,181177,TQ354811,6/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0SP,No,51.513276,-0.049168,535468,181176,TQ354811,12/1/1994 12:00:00 AM,12/1/1997 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0SR,No,51.513532,-0.051578,535300,181200,TQ353812,7/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,12,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 0SS,No,51.513276,-0.049168,535468,181176,TQ354811,12/1/1996 12:00:00 AM,6/1/1998 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
